contractSymbol,bid,ask,Predicted Call Price
MSFT240517C00375000,27.6,28.0,31.09533006281552
MSFT240517C00380000,24.0,25.3,28.255197077324
MSFT240517C00385000,22.45,22.75,25.558009600106033
MSFT240517C00390000,20.1,20.35,23.00532201610335
MSFT240517C00395000,17.95,18.15,20.646886619504784
MSFT240517C00400000,15.95,16.15,18.488382735402126
MSFT240517C00405000,14.1,14.3,16.476569263923693
MSFT240517C00410000,12.4,12.7,14.720576996832762
MSFT240517C00415000,10.9,11.1,12.961063023394402
MSFT240517C00420000,9.5,9.85,11.564394772562423
MSFT240517C00425000,8.3,8.5,10.06001748002231
MSFT240517C00430000,7.25,7.4,8.818238461614612
MSFT240517C00435000,6.3,6.45,7.735137790812644
MSFT240517C00440000,5.45,5.6,6.761168602145261
MSFT240517C00445000,4.65,4.85,5.894449122241241
MSFT240517C00450000,4.1,4.2,5.1363132022550815
MSFT240517C00455000,3.5,3.65,4.488938440911731
MSFT240517C00460000,1.0,3.15,3.8970484425148726
MSFT240517C00465000,2.6,2.72,3.3853305285872466
MSFT240517C00470000,2.25,2.36,2.9517320906001316
MSFT240517C00480000,1.67,1.78,2.2485017110193226
MSFT240517C00490000,1.27,1.35,1.7213359696838566
MSFT240517C00500000,0.96,1.02,1.3108058396762488
MSFT240517C00520000,0.57,0.68,0.8785386985001526
MSFT240517C00540000,0.35,0.62,0.788365261535521
MSFT240517C00560000,0.21,0.28,0.36697027807484517
MSFT240621C00110000,264.45,268.35,268.52820546646876
MSFT240621C00115000,254.7,258.95,261.37517369125163
MSFT240621C00120000,255.05,258.7,259.17802241752145
MSFT240621C00125000,249.85,253.75,254.20994562464432
MSFT240621C00130000,245.0,248.85,249.42789662801937
MSFT240621C00135000,183.85,188.1,241.02600639542365
MSFT240621C00140000,0.0,0.0,236.13659922488378
MSFT240621C00145000,230.45,234.35,235.17420099782532
MSFT240621C00150000,225.65,229.5,230.4378944596741
MSFT240621C00155000,0.0,0.0,221.46837771326418
MSFT240621C00160000,215.95,219.85,220.94025146650088
MSFT240621C00165000,211.05,215.0,216.15468153520789
MSFT240621C00170000,206.3,210.15,211.43963638875812
MSFT240621C00175000,201.4,205.35,206.6771960819954
MSFT240621C00180000,196.65,200.5,201.9603946971485
MSFT240621C00185000,191.75,195.7,197.19622949740125
MSFT240621C00190000,187.0,190.9,192.50045496265585
MSFT240621C00195000,182.6,185.85,187.85086373185277
MSFT240621C00200000,177.9,179.7,182.55329166855614
MSFT240621C00205000,172.5,176.5,178.2938098237595
MSFT240621C00210000,165.95,168.6,171.3478447383389
MSFT240621C00215000,163.55,166.35,168.89667135735147
MSFT240621C00220000,158.15,162.0,164.10315967158272
MSFT240621C00225000,153.35,157.35,159.4476328165156
MSFT240621C00230000,148.6,152.65,154.79061190774402
MSFT240621C00235000,144.3,147.45,150.10916035671593
MSFT240621C00240000,139.15,143.15,145.45024930070625
MSFT240621C00245000,134.45,138.35,140.76497905795415
MSFT240621C00250000,130.35,133.05,136.1252516209024
MSFT240621C00255000,125.0,129.0,131.4837692904235
MSFT240621C00260000,120.5,123.65,128.09045051388054
MSFT240621C00265000,116.35,119.15,123.63156888604297
MSFT240621C00270000,111.7,114.05,118.61273070850496
MSFT240621C00275000,107.85,109.7,114.28704224110302
MSFT240621C00280000,102.55,104.85,109.49549206030414
MSFT240621C00285000,97.75,100.8,105.44420386400941
MSFT240621C00290000,93.8,96.0,100.69236078554152
MSFT240621C00295000,89.85,91.6,96.30988604818907
MSFT240621C00300000,85.9,87.35,92.06438730727163
MSFT240621C00305000,81.05,82.8,87.53471587119
MSFT240621C00310000,77.1,78.4,83.14061818423963
MSFT240621C00315000,72.35,74.45,79.16313360358794
MSFT240621C00320000,68.95,69.85,74.57298609070835
MSFT240621C00325000,64.2,66.2,70.86800552618297
MSFT240621C00330000,60.95,62.2,66.8304389502473
MSFT240621C00335000,56.5,57.7,62.314273589055745
MSFT240621C00340000,52.65,54.75,59.26032830513853
MSFT240621C00345000,48.3,51.15,55.585324229993205
MSFT240621C00350000,46.1,47.75,52.09680032338727
MSFT240621C00355000,42.0,44.95,49.18152074822885
MSFT240621C00360000,38.8,41.0,45.151262894836975
MSFT240621C00365000,35.95,36.95,41.01233370897339
MSFT240621C00370000,33.5,33.95,37.88093375615324
MSFT240621C00375000,30.75,31.05,34.84272975924847
MSFT240621C00380000,28.05,28.35,31.993847510737055
MSFT240621C00385000,25.45,25.75,29.23832087830442
MSFT240621C00390000,23.05,23.35,26.675537475299535
MSFT240621C00395000,20.8,21.1,24.257637980849438
MSFT240621C00400000,18.6,19.0,21.984976539549706
MSFT240621C00405000,16.8,17.05,19.860180458061166
MSFT240621C00410000,15.0,15.25,17.884717861600876
MSFT240621C00415000,13.4,13.75,16.21754277751242
MSFT240621C00420000,11.9,12.15,14.441883424901548
MSFT240621C00425000,10.55,10.8,12.92457491717414
MSFT240621C00430000,9.3,9.6,11.565041907194782
MSFT240621C00435000,8.2,8.45,10.25520180841039
MSFT240621C00440000,7.25,7.45,9.104013995748204
MSFT240621C00445000,6.35,6.55,8.060380283779466
MSFT240621C00450000,5.6,5.75,7.125283595964305
MSFT240621C00455000,4.9,5.05,6.300066232549057
MSFT240621C00460000,4.3,4.4,5.5295282890126884
MSFT240621C00465000,3.75,3.9,4.926429190886985
MSFT240621C00470000,3.25,3.4,4.324977100604272
MSFT240621C00475000,2.84,2.97,3.8021087313088557
MSFT240621C00480000,2.46,2.6,3.3494272753053096
MSFT240621C00485000,0.68,2.28,2.953119317239164
MSFT240621C00490000,1.89,1.99,2.593501529432828
MSFT240621C00495000,1.63,1.76,2.303149593850204
MSFT240621C00500000,1.44,1.55,2.0390012752167834
MSFT240621C00505000,1.25,1.37,1.8098599965037678
MSFT240621C00510000,1.11,1.21,1.6054607175584472
MSFT240621C00515000,0.98,1.07,1.4251356664045396
MSFT240621C00520000,0.87,0.95,1.2695353296700702
MSFT240621C00525000,0.77,0.85,1.1400864853852912
MSFT240621C00530000,0.68,0.77,1.0358107120035278
MSFT240621C00535000,0.6,0.74,0.991318698105772
MSFT240621C00540000,0.54,1.9,2.361681011495481
MSFT240621C00550000,0.44,0.71,0.9389907598351659
MSFT240621C00560000,0.15,0.43,0.5845841785562573
MSFT240621C00570000,0.28,0.36,0.4902608875183887
MSFT240719C00270000,113.55,115.95,121.04618070256464
MSFT240719C00280000,104.0,107.25,112.40788129025631
MSFT240719C00295000,91.1,93.8,99.05598404464342
MSFT240719C00300000,87.35,89.9,95.14052340990813
MSFT240719C00305000,83.1,84.8,90.10382808417793
MSFT240719C00310000,78.15,80.95,86.22678803138928
MSFT240719C00315000,74.2,76.4,81.69304601596409
MSFT240719C00320000,70.8,72.4,77.66763679639391
MSFT240719C00325000,66.95,67.6,72.8865556517186
MSFT240719C00330000,62.25,64.5,69.69587860520264
MSFT240719C00335000,58.55,60.0,65.18175353639228
MSFT240719C00340000,54.7,57.05,62.127409533450844
MSFT240719C00345000,51.95,52.6,57.6423311684926
MSFT240719C00350000,47.85,49.1,54.05340594412351
MSFT240719C00355000,45.05,45.75,50.602412205202484
MSFT240719C00360000,41.3,42.5,47.24035544167967
MSFT240719C00365000,38.2,39.35,43.96696833377186
MSFT240719C00370000,34.8,36.35,40.83462347209672
MSFT240719C00375000,32.2,33.55,37.88969707653976
MSFT240719C00380000,29.6,30.8,34.9870316948157
MSFT240719C00385000,27.9,28.2,32.22721312182992
MSFT240719C00390000,24.25,25.75,29.609052598105848
MSFT240719C00395000,23.2,23.45,27.135683351361905
MSFT240719C00400000,21.05,21.3,24.80749965511123
MSFT240719C00405000,19.05,19.3,22.625626777275556
MSFT240719C00410000,17.2,17.45,20.5935449734572
MSFT240719C00415000,14.8,15.7,18.659150184058092
MSFT240719C00420000,13.9,14.1,16.874556187413745
MSFT240719C00425000,12.45,12.65,15.244663941457745
MSFT240719C00430000,11.1,11.35,13.770712799826299
MSFT240719C00435000,9.9,10.15,12.400115331999146
MSFT240719C00440000,8.85,9.05,11.134176423597879
MSFT240719C00445000,7.85,8.0,9.918234723302959
MSFT240719C00450000,6.95,7.1,8.866583135382498
MSFT240719C00455000,6.15,6.3,7.920993154271088
MSFT240719C00460000,5.45,5.6,7.087726939629192
MSFT240719C00470000,4.15,4.35,5.585118464323422
MSFT240719C00480000,3.25,3.4,4.422154223654481
MSFT240719C00490000,2.56,2.71,3.560807045581093
MSFT240719C00500000,1.96,2.08,2.7703583857031866
MSFT240719C00520000,1.23,1.34,1.8135172678533777
MSFT240719C00540000,0.78,0.86,1.184195005515706
MSFT240719C00550000,0.63,0.71,0.9817199167702597
MSFT240719C00560000,0.51,0.59,0.8184636573408817
MSFT240719C00570000,0.41,0.5,0.6952967866081625
MSFT240920C00160000,165.5,170.5,218.22034265577065
MSFT240920C00165000,213.25,215.9,219.06173419394617
MSFT240920C00170000,207.95,211.25,214.22660666111085
MSFT240920C00175000,203.3,206.5,209.64133880869625
MSFT240920C00180000,161.0,165.45,198.86788548774197
MSFT240920C00185000,189.55,191.55,196.92807967325453
MSFT240920C00190000,184.85,187.0,192.46905191552196
MSFT240920C00195000,184.4,187.65,191.21931281680358
MSFT240920C00200000,179.6,182.95,186.58110262688416
MSFT240920C00205000,174.8,178.2,181.92065401636648
MSFT240920C00210000,170.2,173.1,177.18938578182542
MSFT240920C00215000,126.8,130.4,165.0010854436918
MSFT240920C00220000,160.95,164.3,168.33561599979276
MSFT240920C00225000,153.65,157.0,162.89927351675945
MSFT240920C00230000,141.5,145.6,152.4324714523749
MSFT240920C00235000,147.1,150.45,154.7591827824904
MSFT240920C00240000,143.3,145.35,150.38001455014165
MSFT240920C00245000,142.7,145.2,149.73858681898824
MSFT240920C00250000,133.4,136.85,142.92005138994548
MSFT240920C00255000,128.75,131.85,138.03161160305015
MSFT240920C00260000,125.25,127.4,133.64481020304248
MSFT240920C00265000,120.2,123.0,129.30076469653116
MSFT240920C00270000,115.85,118.7,125.04619296895939
MSFT240920C00275000,111.25,114.4,120.78787674854166
MSFT240920C00280000,107.1,110.0,116.43566733461256
MSFT240920C00285000,102.6,106.25,112.67669031625604
MSFT240920C00290000,99.25,101.2,107.7166041111588
MSFT240920C00295000,94.65,97.45,103.95310211998171
MSFT240920C00300000,90.05,92.7,99.25957228396285
MSFT240920C00305000,86.75,88.45,95.02336228863498
MSFT240920C00310000,83.3,85.55,92.03526620281775
MSFT240920C00315000,78.7,80.15,86.72215395857123
MSFT240920C00320000,74.75,76.5,83.02828694323281
MSFT240920C00325000,71.05,73.05,79.51652807127792
MSFT240920C00330000,67.35,68.85,75.29880576241774
MSFT240920C00335000,63.7,65.9,72.2482006896609
MSFT240920C00340000,59.2,61.5,67.82721794595474
MSFT240920C00345000,57.05,57.95,64.20018123071398
MSFT240920C00350000,54.05,54.6,60.75716625285372
MSFT240920C00355000,50.05,51.45,57.49675560009635
MSFT240920C00360000,46.9,48.45,54.37658648286569
MSFT240920C00365000,43.65,45.1,50.91407648343852
MSFT240920C00370000,40.0,42.15,47.82840960593492
MSFT240920C00375000,38.95,39.35,44.88310983897085
MSFT240920C00380000,36.1,36.65,42.02784739994365
MSFT240920C00385000,33.5,34.65,39.860442456064135
MSFT240920C00390000,31.15,31.55,36.597570061043
MSFT240920C00395000,28.85,29.2,34.071286418993736
MSFT240920C00400000,26.55,26.95,31.638382624631618
MSFT240920C00405000,24.5,24.85,29.352307136163574
MSFT240920C00410000,22.5,22.85,27.161901045425168
MSFT240920C00415000,20.65,21.0,25.119103712103794
MSFT240920C00420000,18.95,19.25,23.17394734129627
MSFT240920C00425000,17.25,17.6,21.329988527684762
MSFT240920C00430000,15.75,16.05,19.584581835693598
MSFT240920C00435000,14.4,14.8,18.153542203686413
MSFT240920C00440000,13.05,13.35,16.50642007143483
MSFT240920C00445000,11.85,12.15,15.122203261435786
MSFT240920C00450000,10.8,11.0,13.788397157978238
MSFT240920C00455000,9.8,10.0,12.615513288407044
MSFT240920C00460000,8.8,9.05,11.497190477947328
MSFT240920C00465000,7.95,8.2,10.48564715336748
MSFT240920C00470000,7.25,7.45,9.58489331709417
MSFT240920C00475000,6.55,6.7,8.682659103269472
MSFT240920C00480000,5.9,6.1,7.948380613841977
MSFT240920C00485000,5.3,5.5,7.2137273406282105
MSFT240920C00490000,4.7,4.95,6.535617050797541
MSFT240920C00500000,3.8,4.05,5.40974365592681
MSFT240920C00505000,3.5,3.65,4.906622184138428
MSFT240920C00510000,3.1,3.3,4.46010932226018
MSFT240920C00515000,2.81,2.96,4.02672677849629
MSFT240920C00520000,2.53,2.67,3.6530053412114043
MSFT240920C00525000,2.28,2.42,3.3273541481171165
MSFT240920C00530000,2.06,2.19,3.027010185502334
MSFT240920C00535000,1.85,1.99,2.7638750312256626
MSFT240920C00540000,1.69,1.8,2.511177708427706
MSFT240920C00550000,1.38,1.49,2.0963371139173645
MSFT240920C00560000,1.15,1.25,1.7706086127833025
MSFT240920C00570000,0.96,1.06,1.510203772988696
MSFT241220C00125000,251.0,256.0,258.0217075376662
MSFT241220C00130000,246.5,251.5,253.66316676987998
MSFT241220C00135000,242.0,246.5,249.0789886593648
MSFT241220C00140000,183.0,187.5,238.99393379800978
MSFT241220C00145000,188.0,192.15,234.20657429079586
MSFT241220C00150000,201.05,205.45,229.4192147835819
MSFT241220C00155000,223.75,227.2,230.93424012420968
MSFT241220C00160000,130.0,134.5,219.84449576915404
MSFT241220C00165000,214.0,218.4,221.95557183630902
MSFT241220C00170000,209.0,213.5,217.18373449044822
MSFT241220C00175000,204.65,208.9,212.83699210326805
MSFT241220C00180000,199.7,204.5,208.30852343805137
MSFT241220C00185000,195.0,200.0,203.84632164628644
MSFT241220C00190000,190.5,195.0,199.24779706938713
MSFT241220C00195000,185.5,190.5,194.6474488764869
MSFT241220C00200000,131.1,134.95,181.54561971144255
MSFT241220C00205000,144.5,148.95,176.7582602042286
MSFT241220C00210000,152.5,156.85,171.97090069701468
MSFT241220C00215000,164.0,167.75,175.1215427158536
MSFT241220C00220000,163.0,167.5,172.51509679844943
MSFT241220C00225000,158.85,162.45,168.03609320186445
MSFT241220C00230000,151.9,154.65,162.3077687803337
MSFT241220C00235000,149.5,154.0,161.3701883567635
MSFT241220C00240000,145.35,148.6,156.16113480185498
MSFT241220C00245000,141.9,145.05,152.62163285333244
MSFT241220C00250000,137.6,140.35,148.03930708534486
MSFT241220C00255000,132.5,136.1,143.861537115478
MSFT241220C00260000,129.0,131.15,139.04649399702672
MSFT241220C00265000,124.05,126.95,134.90692544912818
MSFT241220C00270000,119.05,122.8,130.80995280039292
MSFT241220C00275000,115.95,119.3,127.3009514535519
MSFT241220C00280000,111.0,113.9,122.05890753166275
MSFT241220C00285000,107.85,110.5,118.63310609179914
MSFT241220C00290000,104.35,106.05,114.24683141851867
MSFT241220C00295000,99.6,101.9,110.1292651076727
MSFT241220C00300000,94.7,97.5,105.77805204636212
MSFT241220C00305000,92.15,94.1,102.33748790039274
MSFT241220C00310000,88.6,90.4,98.61971776728006
MSFT241220C00315000,85.05,86.95,95.12676558078658
MSFT241220C00320000,80.85,84.0,92.09670465238028
MSFT241220C00325000,76.1,78.7,86.87632510894522
MSFT241220C00330000,74.15,75.25,83.3689893079214
MSFT241220C00335000,70.3,71.6,79.66868774042067
MSFT241220C00340000,67.6,68.2,76.19702478788068
MSFT241220C00345000,62.4,65.35,73.23740464116815
MSFT241220C00350000,60.85,61.7,69.51697866109438
MSFT241220C00355000,57.1,59.2,66.88207307406148
MSFT241220C00360000,54.2,57.3,64.81945323738105
MSFT241220C00365000,51.5,52.45,59.92782073015687
MSFT241220C00370000,48.2,49.55,56.89311390864134
MSFT241220C00375000,45.85,46.8,53.99884430573732
MSFT241220C00380000,43.65,44.1,51.1464457541571
MSFT241220C00385000,41.1,41.5,48.386399411681424
MSFT241220C00390000,38.65,39.0,45.71630994670332
MSFT241220C00395000,36.25,36.65,43.19061870484984
MSFT241220C00400000,31.5,34.35,40.70812565561417
MSFT241220C00405000,31.1,32.15,38.3201681823559
MSFT241220C00410000,29.7,30.1,36.07835785727272
MSFT241220C00415000,27.35,28.1,33.87972683219667
MSFT241220C00420000,25.85,26.2,31.77985797334
MSFT241220C00425000,22.0,24.45,29.828760905882206
MSFT241220C00430000,22.3,22.75,27.92336801574345
MSFT241220C00435000,20.65,21.3,26.2763694260032
MSFT241220C00440000,19.35,19.65,24.41526118999255
MSFT241220C00445000,15.95,18.3,22.86627356934852
MSFT241220C00450000,14.6,16.95,21.314138337624684
MSFT241220C00455000,13.05,15.7,19.86661220989943
MSFT241220C00460000,13.4,14.5,18.467048795828205
MSFT241220C00470000,11.15,12.4,15.989445879445967
MSFT241220C00475000,11.15,11.45,14.856668486113065
MSFT241220C00480000,10.25,10.6,13.832708402838762
MSFT241220C00485000,8.55,10.1,13.20225545951483
MSFT241220C00490000,8.75,8.95,11.836968574647159
MSFT241220C00495000,7.55,8.3,11.03408905764438
MSFT241220C00500000,7.4,7.8,10.403550633081608
MSFT241220C00505000,6.3,7.0,9.426278349889003
MSFT241220C00510000,6.25,6.55,8.853508758428653
MSFT241220C00515000,4.75,5.95,8.103592560831217
MSFT241220C00520000,5.25,5.45,7.471423224754375
MSFT241220C00525000,3.85,5.05,6.95474143694026
MSFT241220C00530000,3.95,4.95,6.800333634052947
MSFT241220C00535000,4.05,4.25,5.923531562046357
MSFT241220C00540000,3.7,3.95,5.529228687476937
MSFT241220C00550000,2.92,3.3,4.677508974939514
MSFT241220C00560000,2.56,2.85,4.071409559330185
MSFT241220C00570000,2.15,2.46,3.5421516808554223
MSFT250117C00110000,265.5,270.5,272.28604862535815
MSFT250117C00115000,261.0,265.5,267.7199234890192
MSFT250117C00120000,256.0,261.0,263.15096079081434
MSFT250117C00125000,251.5,256.5,258.8042926724087
MSFT250117C00130000,247.0,251.5,254.23407373577885
MSFT250117C00135000,242.0,247.0,249.66262530385376
MSFT250117C00140000,182.5,187.0,239.42819913990013
MSFT250117C00145000,233.15,237.3,240.7152526042214
MSFT250117C00150000,228.0,233.0,236.16361607278836
MSFT250117C00155000,178.0,183.0,225.11264904774657
MSFT250117C00160000,173.5,178.5,220.3407990170287
MSFT250117C00165000,214.5,219.0,222.87525240944888
MSFT250117C00170000,209.5,214.5,218.2941397526935
MSFT250117C00175000,205.55,209.55,213.9787813412466
MSFT250117C00180000,200.5,205.0,209.3507345744982
MSFT250117C00185000,196.0,200.5,204.98886745092443
MSFT250117C00190000,191.5,196.0,200.62434791358714
MSFT250117C00195000,158.9,162.1,186.93784880200374
MSFT250117C00200000,182.0,187.0,191.66652147686509
MSFT250117C00205000,177.5,182.5,187.29649088937958
MSFT250117C00210000,173.0,178.0,182.92445382807384
MSFT250117C00215000,168.75,172.55,178.23735715880127
MSFT250117C00220000,164.0,169.0,174.1739085056234
MSFT250117C00225000,159.55,164.45,169.79439471169698
MSFT250117C00230000,155.0,160.0,167.6593173683719
MSFT250117C00235000,147.05,150.35,158.67350991080957
MSFT250117C00240000,146.55,150.45,158.39330444637676
MSFT250117C00245000,142.0,145.95,154.00306335929494
MSFT250117C00250000,139.0,141.45,149.61067801002903
MSFT250117C00255000,133.5,137.65,145.846229123819
MSFT250117C00260000,129.0,132.75,141.08492410580638
MSFT250117C00265000,125.55,128.9,137.27008069130244
MSFT250117C00270000,120.5,125.3,133.6804648865697
MSFT250117C00275000,117.15,120.3,128.81421458164675
MSFT250117C00280000,113.5,115.25,123.89920495874611
MSFT250117C00285000,109.6,112.95,121.4801156318664
MSFT250117C00290000,105.1,107.95,116.59887601983837
MSFT250117C00295000,101.7,103.9,112.57870865534738
MSFT250117C00300000,98.15,99.2,107.95931444562714
MSFT250117C00305000,93.75,96.25,104.93564144771187
MSFT250117C00310000,90.85,91.7,100.44129784324184
MSFT250117C00315000,85.25,87.8,96.53754878470446
MSFT250117C00320000,82.75,84.15,92.85744895493048
MSFT250117C00325000,79.1,81.35,89.9606606997726
MSFT250117C00330000,76.05,77.1,85.71467140150773
MSFT250117C00335000,72.8,74.4,82.90433392740601
MSFT250117C00340000,68.9,70.15,78.64081129726347
MSFT250117C00345000,65.6,66.85,75.25968220973618
MSFT250117C00350000,62.85,64.6,72.86360065478465
MSFT250117C00355000,59.1,61.1,69.28439119106903
MSFT250117C00360000,56.1,57.4,65.50318403912118
MSFT250117C00365000,53.45,54.45,62.42900169060323
MSFT250117C00370000,51.1,51.6,59.445689574302946
MSFT250117C00375000,48.3,48.8,56.50346273311044
MSFT250117C00380000,45.65,46.25,53.797381860543936
MSFT250117C00385000,42.15,43.55,50.94068546769711
MSFT250117C00390000,40.6,41.05,48.271330538523074
MSFT250117C00395000,38.1,38.65,45.695174030338535
MSFT250117C00400000,35.8,36.3,43.163831451543075
MSFT250117C00405000,33.7,34.15,40.825945582168146
MSFT250117C00410000,31.55,32.0,38.48135942719472
MSFT250117C00415000,29.6,30.0,36.28206923220617
MSFT250117C00420000,27.7,28.05,34.12957372275318
MSFT250117C00425000,25.8,26.25,32.125095337437244
MSFT250117C00430000,24.05,24.5,30.16876159592863
MSFT250117C00435000,22.45,23.0,28.466300313244346
MSFT250117C00440000,20.9,21.35,26.603317583708773
MSFT250117C00445000,19.45,19.85,24.893783101658798
MSFT250117C00450000,18.05,18.5,23.338811313102184
MSFT250117C00455000,16.75,17.2,21.834187083819828
MSFT250117C00460000,15.65,16.0,20.434177732694465
MSFT250117C00465000,14.55,14.85,19.0831850882593
MSFT250117C00470000,13.35,13.75,17.78502945619337
MSFT250117C00475000,12.4,12.75,16.594395412739132
MSFT250117C00480000,11.4,11.9,15.568773363186267
MSFT250117C00485000,10.7,10.95,14.427550517416364
MSFT250117C00490000,9.9,10.15,13.453717797095905
MSFT250117C00495000,9.05,9.45,12.5905785561649
MSFT250117C00500000,8.45,8.7,11.669985862779953
MSFT250117C00505000,7.8,8.05,10.861131895302535
MSFT250117C00510000,7.2,7.4,10.052370708396879
MSFT250117C00515000,6.65,6.85,9.35836356949612
MSFT250117C00520000,5.95,6.35,8.723342597898721
MSFT250117C00525000,5.65,5.85,8.086178534316254
MSFT250117C00530000,5.05,5.4,7.507678682888638
MSFT250117C00535000,4.8,5.05,7.0482852108073715
MSFT250117C00540000,4.3,4.6,6.4676814802682046
MSFT250117C00550000,3.75,3.85,5.486429393362705
MSFT250117C00560000,3.2,3.4,4.876172600890314
MSFT250117C00570000,2.72,2.88,4.177477749511418
MSFT250620C00115000,262.0,266.5,270.26870291252976
MSFT250620C00120000,202.5,207.0,260.54139924003385
MSFT250620C00125000,253.0,257.5,261.6993054735352
MSFT250620C00130000,246.0,250.5,255.26539682975113
MSFT250620C00135000,243.5,248.2,252.77769145612604
MSFT250620C00140000,209.0,213.95,241.79163244670616
MSFT250620C00145000,234.5,239.5,244.32507870456627
MSFT250620C00150000,230.0,234.5,239.81551788695575
MSFT250620C00155000,184.5,188.5,227.7293073517104
MSFT250620C00160000,190.0,194.0,223.04186565337847
MSFT250620C00165000,157.0,162.0,218.35442395504654
MSFT250620C00170000,212.0,216.5,222.6218694392481
MSFT250620C00175000,164.0,169.0,208.9795405583827
MSFT250620C00180000,203.0,207.5,214.013915640691
MSFT250620C00185000,0.0,0.0,199.60465716171885
MSFT250620C00190000,194.0,199.0,205.61329180022318
MSFT250620C00195000,194.5,198.4,205.21254266263796
MSFT250620C00200000,185.5,190.0,197.20225656265595
MSFT250620C00205000,142.05,145.95,180.85489036839115
MSFT250620C00210000,176.5,181.5,190.97614980826566
MSFT250620C00215000,132.0,136.0,171.4800069717273
MSFT250620C00220000,163.0,166.9,177.45001249210475
MSFT250620C00225000,163.5,167.95,177.9515103510147
MSFT250620C00230000,0.0,0.0,157.41768187673154
MSFT250620C00235000,160.1,163.3,171.71911896050435
MSFT250620C00240000,151.3,154.9,165.33931041119047
MSFT250620C00245000,147.0,150.75,161.30508845407388
MSFT250620C00250000,143.1,146.7,157.3550030279837
MSFT250620C00255000,138.5,142.9,153.62344925087424
MSFT250620C00260000,135.35,138.5,149.3568084036403
MSFT250620C00265000,94.5,99.0,124.60558998840807
MSFT250620C00270000,127.4,130.2,141.25170801234967
MSFT250620C00275000,119.55,124.5,135.81401360248972
MSFT250620C00280000,119.8,122.95,134.06618705428698
MSFT250620C00285000,115.75,118.55,129.7740394033777
MSFT250620C00290000,112.2,114.6,125.87923579775915
MSFT250620C00295000,108.2,111.0,122.2937174443932
MSFT250620C00300000,104.55,107.7,118.97518136702442
MSFT250620C00305000,100.55,103.4,114.74854518521235
MSFT250620C00310000,97.6,100.0,111.33003822417493
MSFT250620C00315000,94.7,96.65,107.95335501358466
MSFT250620C00320000,90.2,93.7,104.93754219158095
MSFT250620C00325000,88.15,90.05,101.27708754646073
MSFT250620C00330000,84.55,85.85,97.1038850548143
MSFT250620C00335000,81.2,83.35,94.48988527724813
MSFT250620C00340000,78.4,79.75,90.85478785144161
MSFT250620C00345000,75.25,76.9,87.90839996792323
MSFT250620C00350000,71.1,73.15,84.1181061427938
MSFT250620C00355000,68.95,71.0,81.81918639682894
MSFT250620C00360000,66.5,69.0,79.66375437929918
MSFT250620C00365000,61.5,64.35,74.99692412124875
MSFT250620C00370000,60.4,62.5,72.97528723318351
MSFT250620C00375000,58.05,59.1,69.47185371481919
MSFT250620C00380000,54.8,58.0,68.17028326961486
MSFT250620C00385000,52.45,53.7,63.78225922962028
MSFT250620C00390000,50.55,51.45,61.36396820388899
MSFT250620C00395000,47.65,49.5,59.23516123202711
MSFT250620C00400000,44.65,46.5,56.073002418334084
MSFT250620C00405000,43.35,45.1,54.47976517221477
MSFT250620C00410000,41.4,42.55,51.74655560141312
MSFT250620C00415000,38.3,40.45,49.45325858740051
MSFT250620C00420000,37.05,38.05,46.85154645291766
MSFT250620C00425000,34.6,36.2,44.79777189849986
MSFT250620C00430000,31.9,34.25,42.63546838434155
MSFT250620C00435000,31.5,32.35,40.520609376732295
MSFT250620C00440000,29.95,31.35,39.32762600272184
MSFT250620C00445000,28.05,29.2,36.943865426392534
MSFT250620C00450000,26.75,27.65,35.17612881854413
MSFT250620C00455000,25.25,28.0,35.39941529629532
MSFT250620C00460000,23.8,25.3,32.423288948342105
MSFT250620C00465000,21.3,23.9,30.805359114168496
MSFT250620C00470000,19.95,22.25,28.915328872174328
MSFT250620C00475000,18.75,21.3,27.77307962167758
MSFT250620C00480000,17.5,20.25,26.522129179729944
MSFT250620C00485000,16.4,18.9,24.940855885753763
MSFT250620C00490000,15.35,17.95,23.795269407328917
MSFT250620C00495000,14.35,17.1,22.75746276410422
MSFT250620C00500000,13.55,15.4,20.769536279909858
MSFT250620C00505000,12.4,15.25,20.51434234621388
MSFT250620C00510000,11.55,14.35,19.414755184654396
MSFT250620C00515000,11.3,13.6,18.48576849513033
MSFT250620C00520000,10.0,12.55,17.210930851561002
MSFT250620C00525000,9.35,11.45,15.870631746264493
MSFT250620C00530000,8.7,10.85,15.105818902618438
MSFT250620C00535000,8.0,10.75,14.92505832221758
MSFT250620C00540000,7.45,10.05,14.045438017217037
MSFT250620C00550000,6.4,9.25,12.988047351421429
MSFT250620C00560000,6.0,8.2,11.634767187314395
MSFT250620C00570000,5.75,7.65,10.881998545434108
MSFT251219C00125000,254.5,259.0,265.0157396875022
MSFT251219C00130000,250.0,254.5,260.798491503312
MSFT251219C00135000,245.5,250.0,256.58088479552805
MSFT251219C00140000,241.0,245.5,252.35980580743353
MSFT251219C00145000,236.5,241.0,248.13637133638036
MSFT251219C00150000,232.0,237.0,244.12294279874976
MSFT251219C00155000,227.5,232.5,239.89499872717766
MSFT251219C00160000,223.5,228.0,235.8751170006997
MSFT251219C00165000,219.0,223.5,231.6432281331882
MSFT251219C00170000,214.5,219.5,227.61814593290825
MSFT251219C00175000,209.5,213.75,222.64379915954635
