contractSymbol,bid,ask,Predicted Call Price
MCD240112C00315000,0.0,0.75,0.7227980168091648
MCD240119C00115000,170.05,172.8,171.47528617158426
MCD240119C00120000,165.25,167.0,166.20046228649534
MCD240119C00125000,160.55,162.4,161.53374789747699
MCD240119C00130000,155.3,157.3,156.3752933448248
MCD240119C00135000,150.15,152.3,151.31075618736335
MCD240119C00140000,145.3,148.5,146.95053272187974
MCD240119C00145000,140.7,142.4,141.6260582677467
MCD240119C00150000,135.8,137.4,136.67874749423206
MCD240119C00155000,130.05,132.6,131.4257400810995
MCD240119C00160000,125.85,127.8,126.90138202482697
MCD240119C00165000,120.9,122.45,121.76487079357375
MCD240119C00170000,115.8,117.4,116.70030230399564
MCD240119C00175000,110.7,112.65,111.7764327527897
MCD240119C00180000,105.95,107.9,107.01949485850696
MCD240119C00185000,100.85,103.3,102.16693455928265
MCD240119C00190000,85.45,86.75,95.73290527787591
MCD240119C00195000,90.75,92.5,91.75240866068899
MCD240119C00200000,86.15,87.5,86.94624976745015
MCD240119C00205000,81.15,82.55,81.97608584875826
MCD240119C00210000,76.4,77.6,77.12514474984243
MCD240119C00215000,71.3,72.3,71.93932541360192
MCD240119C00220000,66.2,67.85,67.15897162068845
MCD240119C00225000,57.25,57.7,60.77028256590569
MCD240119C00230000,56.1,57.9,58.00894257805177
MCD240119C00235000,51.55,52.75,52.86971593774436
MCD240119C00240000,46.75,47.65,47.780668612223565
MCD240119C00245000,41.55,42.95,43.075497920749484
MCD240119C00250000,36.45,38.6,38.70879725668752
MCD240119C00255000,31.7,33.6,33.71471456059572
MCD240119C00260000,26.95,28.4,28.52686340667134
MCD240119C00265000,22.1,23.65,23.77387621382283
MCD240119C00270000,17.7,18.35,18.487433951700126
MCD240119C00275000,13.15,13.85,13.977160648977133
MCD240119C00280000,9.5,9.75,9.855655423301187
MCD240119C00285000,6.0,6.1,6.179190264955594
MCD240119C00290000,3.3,3.45,3.4975759253552496
MCD240119C00295000,1.59,1.66,1.681459291330583
MCD240119C00300000,0.63,0.75,0.7568319796399692
MCD240119C00305000,0.3,0.34,0.33943126257955214
MCD240119C00310000,0.1,0.21,0.20680797092861347
MCD240119C00315000,0.01,0.62,0.6078375325209535
MCD240119C00320000,0.02,0.11,0.10644971338013764
MCD240119C00325000,0.02,0.75,0.7286264745487792
MCD240119C00330000,0.01,0.45,0.43345426249983987
MCD240119C00335000,0.01,0.23,0.21983491730463456
MCD240119C00340000,0.01,0.38,0.36281960758078036
MCD240119C00345000,0.01,0.17,0.15994640837017826
MCD240119C00350000,0.01,0.15,0.14071525540657426
MCD240119C00360000,0.0,1.15,1.1012362482039322
MCD240119C00370000,0.02,0.1,0.09292349507242914
MCD240119C00380000,0.0,0.06,0.055494227760984005
MCD240119C00390000,0.0,0.16,0.1480818950911349
MCD240119C00400000,0.0,0.75,0.7065490480568446
MCD240119C00410000,0.0,0.75,0.35026763040063447
MCD240126C00275000,14.1,16.35,16.470741523878274
MCD240126C00290000,3.2,4.7,4.770848045419001
MCD240126C00300000,1.12,1.68,1.7012700648035093
MCD240126C00315000,0.0,0.64,0.6375073147522592
MCD240216C00175000,111.7,113.5,112.82231600830909
MCD240216C00190000,97.15,98.35,97.99374429168941
MCD240216C00195000,92.1,93.4,93.0020271489694
MCD240216C00240000,47.8,49.3,49.57875703973676
MCD240216C00250000,38.3,39.8,40.07772193589261
MCD240216C00255000,33.6,34.75,35.03358761328826
MCD240216C00260000,28.85,30.0,30.28202268918338
MCD240216C00265000,24.25,25.4,25.67528036234711
MCD240216C00270000,20.3,20.85,21.116890473083174
MCD240216C00275000,15.95,16.75,16.995918568495767
MCD240216C00280000,12.6,12.9,13.121943591731508
MCD240216C00285000,9.25,9.45,9.63955337824001
MCD240216C00290000,6.45,6.6,6.7521233852972244
MCD240216C00295000,4.2,4.35,4.463991704592587
MCD240216C00300000,2.59,2.74,2.8180076217091994
MCD240216C00305000,1.44,1.62,1.670418559082762
MCD240216C00310000,0.87,0.97,0.999262232343817
MCD240216C00315000,0.36,0.56,0.5770991115324158
MCD240216C00320000,0.3,0.63,0.6443500692439734
MCD240216C00325000,0.08,0.75,0.7605803203222443
MCD240216C00330000,0.04,0.75,0.7577761778577319
MCD240216C00335000,0.02,0.75,0.7548258990300418
MCD240216C00340000,0.01,0.75,0.7526797671729355
MCD240216C00350000,0.0,0.75,0.74801232852748
MCD240216C00375000,0.0,0.75,0.7416422888814527
MCD240315C00135000,126.3,126.9,150.8809129973166
MCD240315C00145000,140.9,144.0,142.74624221932055
MCD240315C00150000,133.25,134.9,135.91990333035181
MCD240315C00155000,128.25,129.95,130.9329001080302
MCD240315C00160000,122.5,125.75,126.14622478646518
MCD240315C00165000,117.85,119.15,120.95889366338699
MCD240315C00170000,116.9,118.55,118.07267346530884
MCD240315C00175000,107.25,109.75,110.98488721874378
MCD240315C00180000,106.45,108.7,107.95062130948844
MCD240315C00185000,101.85,104.0,103.30227188617152
MCD240315C00190000,92.5,95.0,96.02387755177898
MCD240315C00195000,91.85,93.85,93.25215228386458
MCD240315C00200000,87.45,88.95,88.60405542428651
MCD240315C00205000,81.95,84.15,84.53864765744245
MCD240315C00210000,0.0,0.0,76.07586466249253
MCD240315C00215000,72.65,74.25,74.65665596178866
MCD240315C00220000,67.85,70.1,70.49554029849389
MCD240315C00225000,62.95,64.55,64.96901506393613
MCD240315C00230000,58.1,60.2,60.611642971007996
MCD240315C00235000,53.2,54.95,55.37736206543485
MCD240315C00240000,48.05,50.5,50.9216229947024
MCD240315C00245000,43.2,44.65,45.09899449511437
MCD240315C00250000,38.95,40.35,40.78861550412222
MCD240315C00255000,34.2,35.25,35.69528827242837
MCD240315C00260000,29.5,30.75,31.185492146652564
MCD240315C00265000,25.15,26.3,26.723754665664018
MCD240315C00270000,21.35,21.9,22.30913611236906
MCD240315C00275000,17.05,17.75,18.134273866555787
MCD240315C00280000,13.75,14.1,14.450803830647601
MCD240315C00285000,10.5,10.85,11.1571653672855
MCD240315C00290000,7.65,7.95,8.209720804898424
MCD240315C00295000,5.35,5.55,5.759298407218921
MCD240315C00300000,3.6,3.75,3.9087127880281543
MCD240315C00305000,2.34,2.45,2.564648249102355
MCD240315C00310000,1.4,1.59,1.6701864701115667
MCD240315C00315000,0.85,1.0,1.0540962019326727
MCD240315C00320000,0.57,0.64,0.6757965409668536
MCD240315C00325000,0.32,0.43,0.45460367717277705
MCD240315C00330000,0.1,0.47,0.4929467207003473
MCD240315C00335000,0.05,0.7,0.7252764749025005
MCD240315C00340000,0.02,0.75,0.7722027656312243
MCD240315C00345000,0.01,0.75,0.7694216660550719
MCD240315C00350000,0.0,0.48,0.4936073572580959
MCD240315C00355000,0.0,0.7,0.7158494978596046
MCD240315C00360000,0.0,0.19,0.19551389068880098
MCD240315C00365000,0.0,0.18,0.18454914523307142
MCD240315C00370000,0.0,0.03,0.03148377092271937
MCD240315C00375000,0.0,0.17,0.1745624861938202
MCD240315C00380000,0.0,0.19,0.1930639415441613
MCD240315C00385000,0.0,0.1,0.10108095310792597
MCD240315C00390000,0.0,0.18,0.18162596812032827
MCD240315C00395000,0.0,0.18,0.18146757495746302
MCD240621C00135000,148.45,150.7,151.3939099107016
MCD240621C00150000,132.1,135.45,136.32105741603255
MCD240621C00155000,136.5,139.2,138.4410656980594
MCD240621C00160000,136.55,138.4,138.00796801853184
MCD240621C00170000,123.3,126.1,125.320521115904
MCD240621C00175000,125.55,127.45,127.03503324683977
MCD240621C00180000,0.0,0.0,106.47926889923906
MCD240621C00185000,114.8,116.8,116.38209001261694
MCD240621C00190000,96.1,99.3,100.12381143065417
MCD240621C00195000,96.05,98.4,97.99466439238316
MCD240621C00200000,88.85,90.55,91.37936895927433
MCD240621C00205000,84.1,86.0,86.8368750765442
MCD240621C00210000,0.0,0.0,76.63748038244557
MCD240621C00215000,79.4,80.4,81.17389495443345
MCD240621C00220000,69.9,71.5,72.37734882879391
MCD240621C00225000,65.3,66.6,67.49030101665397
MCD240621C00230000,60.2,61.9,62.7959224794364
MCD240621C00235000,55.45,57.4,58.29659854970353
MCD240621C00240000,51.1,53.45,54.331978285995206
MCD240621C00245000,47.25,48.45,49.341650752701725
MCD240621C00250000,42.85,43.5,44.39683793345222
MCD240621C00255000,38.4,39.45,40.32994690640811
MCD240621C00260000,33.6,35.4,36.25874451669662
MCD240621C00265000,30.35,31.3,32.13608258319374
MCD240621C00270000,26.45,27.4,28.207857006760236
MCD240621C00275000,22.05,23.25,24.026045277724393
MCD240621C00280000,18.9,19.75,20.48135526028929
MCD240621C00285000,16.3,16.6,17.27734119563962
MCD240621C00290000,13.4,13.65,14.269117385026746
MCD240621C00295000,10.75,11.2,11.754078257451013
MCD240621C00300000,8.6,8.95,9.437897564596597
MCD240621C00305000,6.75,6.95,7.368330557749928
MCD240621C00310000,5.2,5.4,5.753589235983441
MCD240621C00315000,3.9,4.1,4.391691961412164
MCD240621C00320000,2.95,3.1,3.3375054023773174
MCD240621C00325000,2.14,2.27,2.4587915963387914
MCD240621C00330000,1.43,1.68,1.8273562167827961
MCD240621C00335000,1.12,1.25,1.3654707519848408
MCD240621C00340000,0.84,0.92,1.008911390590015
MCD240621C00345000,0.59,0.69,0.7592082079033098
MCD240621C00350000,0.27,0.61,0.6690173662640522
MCD240621C00355000,0.08,0.75,0.8149254575171234
MCD240621C00360000,0.0,0.75,0.8108302235694982
MCD240621C00365000,0.0,0.75,0.8090091094378966
MCD240621C00370000,0.0,0.75,0.8064116847318026
MCD240621C00375000,0.0,0.75,0.8028635985639916
MCD240621C00380000,0.0,0.4,0.4324400001736892
MCD240621C00385000,0.0,0.75,0.7994962002439223
MCD240621C00390000,0.05,0.26,0.2819237254738738
MCD240621C00400000,0.0,0.75,0.7935238985539765
MCD240621C00410000,0.0,0.2,0.21612934660079208
MCD240621C00420000,0.0,0.15,0.1608867926191433
MCD240621C00430000,0.0,0.19,0.2025618792827606
MCD240621C00440000,0.01,0.07,0.07552111168112385
MCD240719C00225000,64.95,66.9,67.92229531723305
MCD240719C00230000,60.5,62.85,63.86220343740314
MCD240719C00235000,56.15,58.1,59.11956844229658
MCD240719C00240000,51.9,52.95,53.987132415961526
MCD240719C00245000,47.25,48.9,49.92153220159679
MCD240719C00250000,42.95,44.55,45.56362620779868
MCD240719C00255000,38.7,40.95,41.934148286051624
MCD240719C00260000,34.5,36.2,37.17950424959864
MCD240719C00265000,30.5,32.45,33.398625517188805
MCD240719C00270000,26.65,27.95,28.877823345046835
MCD240719C00275000,23.0,25.35,26.222474426345798
MCD240719C00280000,20.45,21.0,21.83756274120819
MCD240719C00285000,17.4,17.8,18.581413227458683
MCD240719C00290000,14.15,14.9,15.61945828190062
MCD240719C00295000,11.65,12.35,13.001333570306343
MCD240719C00300000,9.65,10.1,10.681583456196591
MCD240719C00305000,7.15,8.1,8.610148952324266
MCD240719C00310000,6.05,6.45,6.89010229679954
MCD240719C00315000,4.3,5.05,5.4228883333485385
MCD240719C00320000,3.55,3.9,4.20986761568512
MCD240719C00325000,2.24,2.97,3.2238992679729535
MCD240719C00330000,1.79,2.27,2.4769103492418125
MCD240719C00335000,1.42,1.71,1.875016952594951
MCD240719C00340000,1.03,1.3,1.432534887885577
MCD240719C00345000,0.64,0.94,1.041430490225519
MCD240719C00350000,0.49,1.01,1.1092476383292507
MCD240719C00355000,0.23,0.85,0.9349934282332093
MCD240719C00360000,0.05,0.8,0.8775909343933943
MCD240719C00365000,0.05,0.69,0.7574552694639589
MCD240719C00370000,0.0,0.75,0.8172674724059767
MCD240719C00375000,0.0,0.75,0.8143571549695121
MCD240719C00380000,0.0,1.15,1.2319414253988725
MCD240719C00385000,0.0,1.15,1.2283080959843549
MCD240920C00210000,81.2,83.5,84.71443139224368
MCD240920C00220000,72.1,73.75,75.00404669344562
MCD240920C00235000,58.1,60.85,62.10416947820022
MCD240920C00240000,54.65,55.7,56.97115297953454
MCD240920C00245000,50.4,52.2,53.44547260255425
MCD240920C00250000,46.2,47.8,49.03884200255217
MCD240920C00255000,42.15,44.0,45.21778683683851
MCD240920C00260000,38.15,39.45,40.65780989917667
MCD240920C00265000,33.35,35.45,36.63140285221547
MCD240920C00270000,29.65,32.3,33.437838115914815
MCD240920C00275000,26.15,28.3,29.402924999854008
MCD240920C00280000,22.85,24.65,25.707926929180417
MCD240920C00285000,19.85,21.65,22.65077373151783
MCD240920C00290000,17.95,18.75,19.689097570253267
MCD240920C00295000,15.35,16.25,17.12300526348379
MCD240920C00300000,13.0,14.35,15.155579602905462
MCD240920C00305000,10.9,11.2,11.925106890000848
MCD240920C00310000,9.0,9.25,9.897136348971301
MCD240920C00315000,6.4,7.6,8.171897122853153
MCD240920C00320000,5.3,6.2,6.700000738486622
MCD240920C00325000,4.8,5.6,6.053140247910051
MCD240920C00330000,3.7,4.05,4.420199673720134
MCD240920C00335000,2.68,3.15,3.4584441940127064
MCD240920C00340000,2.01,2.63,2.895878744191883
MCD240920C00350000,1.27,2.24,2.459640528233926
MCD240920C00355000,1.04,1.47,1.6332219247980646
MCD240920C00360000,0.78,1.62,1.7857341779947973
MCD240920C00365000,0.46,1.0,1.1159473742091066
MCD240920C00370000,0.25,0.93,1.036121873830309
MCD240920C00375000,0.0,1.79,1.9452965227522192
MCD240920C00380000,0.0,1.15,1.264417125915731
MCD240920C00390000,0.0,1.15,1.2559369054331082
MCD250117C00120000,165.0,168.25,169.40619851996644
MCD250117C00125000,124.05,127.15,161.90254583778383
MCD250117C00130000,152.7,156.25,157.60411077122197
MCD250117C00140000,139.6,141.4,147.0672513383179
MCD250117C00145000,143.45,145.8,147.10520008044494
MCD250117C00150000,119.95,122.15,137.1770550053406
MCD250117C00155000,115.6,117.2,132.23195683885197
MCD250117C00160000,93.65,95.95,127.28685867236331
MCD250117C00165000,89.55,91.0,122.34176050587467
MCD250117C00170000,102.15,104.4,117.39666233938601
MCD250117C00175000,91.05,94.55,112.45156417289738
MCD250117C00180000,109.45,112.95,114.49039513918069
MCD250117C00185000,104.45,107.6,109.19332101497412
MCD250117C00190000,93.25,95.4,97.61626967343145
MCD250117C00195000,64.15,65.85,92.67117150694278
MCD250117C00200000,90.95,93.9,95.56471721039898
MCD250117C00205000,83.35,85.95,87.76820460251477
MCD250117C00210000,83.95,86.25,87.90637004505322
MCD250117C00215000,78.55,80.1,81.82490998832105
MCD250117C00220000,73.75,76.5,78.21073258952984
MCD250117C00225000,69.9,71.5,73.23781833720196
MCD250117C00230000,65.75,67.2,68.94199360243809
MCD250117C00235000,61.5,63.3,65.03018158390682
MCD250117C00240000,57.1,58.6,60.34092748314944
MCD250117C00245000,53.05,54.7,56.424034602717796
MCD250117C00250000,48.7,51.35,53.04068148349947
MCD250117C00255000,45.75,47.4,49.07104598399894
MCD250117C00260000,41.9,42.95,44.60933262199035
MCD250117C00265000,37.5,39.15,40.7772913968202
MCD250117C00270000,33.9,35.6,37.18523424809584
MCD250117C00275000,30.7,32.7,34.229763458543886
MCD250117C00280000,28.5,29.6,31.072596498823856
MCD250117C00285000,25.5,26.0,27.418768523745797
MCD250117C00290000,22.65,23.05,24.401455920405226
MCD250117C00295000,20.0,20.4,21.676881011268677
MCD250117C00300000,17.55,18.0,19.198778934247898
MCD250117C00305000,15.15,15.8,16.918261669354507
MCD250117C00310000,13.15,13.75,14.785342545964028
MCD250117C00315000,11.4,11.85,12.800918990189516
MCD250117C00320000,9.8,10.2,11.068813813562585
MCD250117C00325000,8.35,8.7,9.485221887000833
MCD250117C00330000,6.95,7.35,8.054232101172886
MCD250117C00335000,5.95,6.15,6.776185617229125
MCD250117C00340000,4.75,5.2,5.754756726898144
MCD250117C00345000,4.15,4.35,4.8389661508376065
MCD250117C00350000,3.45,3.6,4.025133758090433
MCD250117C00360000,2.01,2.64,2.971699831696135
MCD250117C00370000,1.56,1.81,2.057118901849126
MCD250117C00380000,1.04,1.18,1.3539734452210936
MCD250117C00390000,0.52,0.87,1.0031627102471568
MCD250117C00400000,0.2,0.9,1.029666369226156
MCD250117C00410000,0.15,0.75,0.8574533029837852
MCD250117C00420000,0.15,0.75,0.8514883261017374
MCD250117C00430000,0.12,0.33,0.38264368085618017
MCD250117C00440000,0.0,0.2,0.23529422539912304
MCD260116C00125000,160.6,164.75,166.96292340287798
MCD260116C00130000,156.05,160.15,162.43061369075573
MCD260116C00135000,133.05,137.4,153.3372506551062
MCD260116C00140000,118.5,123.5,148.44122290159163
MCD260116C00150000,138.5,141.95,144.47940097397898
MCD260116C00155000,123.65,127.5,133.75313964104785
MCD260116C00160000,95.15,99.75,128.85711188753328
MCD260116C00170000,117.15,119.85,122.85964662935723
MCD260116C00180000,112.0,115.8,118.6073170761077
MCD260116C00185000,104.7,107.4,110.47865709560168
MCD260116C00190000,70.35,74.25,99.48094536644578
MCD260116C00195000,96.55,99.9,102.9755205834995
MCD260116C00200000,96.15,98.85,101.7880924621283
MCD260116C00220000,80.25,82.1,85.12524666626271
MCD260116C00225000,76.35,78.7,81.70572253800836
MCD260116C00230000,72.35,75.25,78.23925438188269
MCD260116C00240000,65.1,67.35,70.33639223415983
MCD260116C00245000,60.75,63.35,66.32978570838159
MCD260116C00250000,57.75,59.15,62.127449554296845
MCD260116C00255000,54.25,56.5,59.419600809174966
MCD260116C00260000,50.2,52.65,55.54768999768913
MCD260116C00265000,47.65,49.35,52.202884368078855
MCD260116C00270000,44.5,46.3,49.101352137600855
MCD260116C00275000,41.45,42.75,45.50442415807598
MCD260116C00280000,38.4,40.75,43.42559733190771
MCD260116C00285000,35.75,37.55,40.16380453666483
MCD260116C00290000,32.75,34.05,36.59928990935471
MCD260116C00295000,29.6,33.45,35.90535096756942
MCD260116C00300000,28.0,28.95,31.334044318504723
MCD260116C00305000,16.8,19.2,21.45780581149245
MCD260116C00310000,22.35,24.3,26.50044092435361
MCD260116C00315000,21.3,22.25,24.355654186661695
MCD260116C00320000,18.7,20.25,22.256577581532767
MCD260116C00325000,16.4,18.45,20.356206150015126
MCD260116C00330000,14.9,16.7,18.504729938908753
MCD260116C00335000,12.65,15.1,16.803842533099456
MCD260116C00340000,12.15,13.55,15.150632089802741
MCD260116C00345000,7.5,9.85,11.24503711286323
MCD260116C00350000,9.25,10.95,12.352453613082034
MCD260116C00360000,7.15,8.75,9.960983083814362
MCD260116C00370000,5.8,6.95,7.984772245286713
MCD260116C00380000,4.55,5.4,6.269785894719831
MCD260116C00390000,2.25,4.25,4.978720885853889
MCD260116C00400000,1.64,3.35,3.9576902976056587
MCD260116C00410000,0.65,2.74,3.255217849347698
MCD260116C00420000,1.54,2.68,3.167343568607098
NFLX231215C00160000,195.65,199.1,293.7775332858298
NFLX231215C00170000,282.35,285.0,284.36580720012
NFLX231215C00175000,299.8,303.75,295.535168927344
NFLX231215C00180000,225.8,230.35,273.77972494655853
NFLX231215C00190000,275.05,278.25,272.53549169200437
NFLX231215C00200000,252.55,254.8,254.2665713557229
NFLX231215C00210000,218.85,222.3,243.78301243765162
NFLX231215C00215000,237.3,239.9,239.32715347592787
NFLX231215C00220000,233.0,235.1,233.8929774256992
NFLX231215C00225000,227.8,230.15,228.86119894880056
NFLX231215C00230000,223.0,225.0,223.87285939078447
NFLX231215C00235000,218.0,220.15,218.90688652019617
NFLX231215C00240000,224.3,228.45,222.48455671917125
NFLX231215C00245000,201.3,204.85,208.78684784392686
NFLX231215C00250000,202.85,205.15,203.8762908197519
NFLX231215C00255000,197.95,199.65,198.79845292737417
NFLX231215C00260000,192.3,194.65,194.20881562634563
NFLX231215C00265000,211.6,214.1,206.85359832151258
NFLX231215C00270000,182.9,185.0,183.85803214606625
NFLX231215C00275000,177.85,180.2,178.89257011848207
NFLX231215C00280000,173.05,175.1,173.9173802433695
NFLX231215C00285000,0.0,0.0,168.79123116538432
NFLX231215C00290000,162.9,164.65,163.79491759780672
NFLX231215C00295000,0.0,0.0,158.79232699574868
NFLX231215C00300000,153.1,156.0,154.17201771007825
NFLX231215C00305000,147.3,150.1,149.49709312460578
NFLX231215C00310000,142.75,145.3,143.90033704157514
NFLX231215C00315000,136.05,140.15,139.5363108519419
NFLX231215C00320000,131.1,135.1,134.51082271301408
NFLX231215C00325000,127.7,129.8,129.3324214933195
NFLX231215C00330000,122.8,124.95,123.83670091458868
NFLX231215C00335000,117.65,119.8,119.33954420930985
NFLX231215C00340000,113.15,115.25,113.99757060811083
NFLX231215C00345000,107.8,109.8,108.80929959804052
NFLX231215C00350000,102.8,104.95,103.84023241199861
NFLX231215C00355000,98.05,100.1,98.93741724735764
NFLX231215C00360000,92.85,95.4,93.96544267407813
NFLX231215C00365000,87.7,90.0,88.83183996351858
NFLX231215C00370000,82.65,85.15,83.85534456001477
NFLX231215C00375000,77.9,79.9,78.85681126783993
NFLX231215C00380000,73.25,74.95,73.96043778417209
NFLX231215C00385000,67.85,69.75,68.81486078438331
NFLX231215C00390000,63.55,65.05,64.08229340520512
NFLX231215C00395000,58.05,59.6,59.27505252281054
NFLX231215C00400000,53.4,54.55,53.901308823405316
NFLX231215C00405000,48.15,50.05,48.97459335893069
NFLX231215C00410000,43.3,45.1,44.038058035585664
NFLX231215C00412500,41.3,42.65,41.71802043040134
NFLX231215C00415000,38.45,40.25,39.76627085388816
NFLX231215C00417500,35.6,37.7,37.23842994327066
NFLX231215C00420000,33.3,35.35,34.85852691246049
NFLX231215C00422500,30.8,32.75,32.293335857983664
NFLX231215C00425000,28.45,30.3,29.841025857749344
NFLX231215C00427500,26.0,28.05,27.544359088550777
NFLX231215C00430000,24.15,25.4,24.942505839355988
NFLX231215C00435000,19.4,20.25,19.854304333819357
NFLX231215C00440000,15.4,15.85,15.37789635117116
NFLX231215C00445000,11.3,11.9,11.337153417926515
NFLX231215C00450000,8.25,8.55,7.913995336223763
NFLX231215C00455000,5.5,5.75,5.104285277130714
NFLX231215C00460000,3.5,3.7,3.1023724990768358
NFLX231215C00462500,2.73,2.91,2.3572407049108506
NFLX231215C00465000,2.12,2.25,1.753390847924166
NFLX231215C00467500,1.53,1.91,1.440169057956325
NFLX231215C00470000,1.25,1.35,0.9654599232846337
NFLX231215C00472500,0.84,1.04,0.7107740532619857
NFLX231215C00475000,0.75,0.81,0.5277776558259575
NFLX231215C00477500,0.54,0.62,0.3843161412978944
NFLX231215C00480000,0.41,0.48,0.28237686411921814
NFLX231215C00482500,0.33,0.38,0.21398276386220338
NFLX231215C00485000,0.26,0.31,0.16695808912665377
NFLX231215C00487500,0.2,0.24,0.12257487690183666
NFLX231215C00490000,0.17,0.2,0.09840610125858706
NFLX231215C00492500,0.12,0.16,0.074813121940422
NFLX231215C00495000,0.11,0.13,0.058300454742041374
NFLX231215C00500000,0.07,0.09,0.03678994030070415
NFLX231215C00505000,0.05,0.07,0.026792598567006998
NFLX231215C00510000,0.03,0.05,0.017821600724219122
NFLX231215C00515000,0.03,0.04,0.013078614508176267
NFLX231215C00520000,0.01,0.04,0.013187991843697455
NFLX231215C00525000,0.0,0.03,0.009251738785718056
NFLX231215C00530000,0.02,0.03,0.009248258671928578
NFLX231215C00535000,0.0,0.02,0.005860918471197463
NFLX231215C00540000,0.0,0.02,0.005541889860510796
NFLX231215C00545000,0.0,0.02,0.002396598950852147
NFLX231215C00550000,0.0,0.02,0.002380401825209738
NFLX231215C00555000,0.0,0.1,0.015735014228368982
NFLX231215C00560000,0.0,0.06,0.008566499649203307
NFLX231215C00565000,0.0,0.06,0.008357962589005619
NFLX231215C00570000,0.0,0.06,0.008210403931659116
NFLX231215C00575000,0.0,0.08,0.012068500844606644
NFLX231215C00580000,0.0,0.08,0.01187663632072633
NFLX231215C00585000,0.0,0.08,0.01174866796475249
NFLX231215C00590000,0.0,0.08,0.011676819101821834
NFLX231215C00595000,0.0,0.08,0.011654920256892798
NFLX231215C00600000,0.0,0.06,0.007737971563038126
NFLX231215C00605000,0.0,0.22,0.037402584147636864
NFLX231215C00610000,0.02,0.06,0.01122102999669411
NFLX231215C00615000,0.0,0.06,0.008172897836182413
NFLX231215C00620000,0.0,0.01,0.0009673475455239736
NFLX231215C00625000,0.0,0.49,0.09421302668990217
NFLX231215C00630000,0.0,0.03,0.003502380730310811
NFLX231215C00635000,0.0,0.03,0.003262129070347175
NFLX231215C00640000,0.0,0.06,0.007618201135254021
NFLX231215C00645000,0.0,0.01,0.0007161670436254194
NFLX231215C00650000,0.0,0.01,0.0009251186329414726
NFLX231215C00655000,0.07,0.15,0.03543444794982509
NFLX231215C00660000,0.0,0.07,0.008876676387302329
NFLX231215C00665000,0.0,0.17,0.026222477872907102
NFLX231215C00670000,0.09,0.17,0.04274876302350261
NFLX231215C00675000,0.0,0.01,0.0007735810009048619
NFLX231215C00680000,0.04,0.12,0.023733018683530838
NFLX231215C00685000,0.0,0.02,0.0020183283688592762
NFLX231215C00690000,0.0,0.01,0.0007247393266204237
NFLX231215C00695000,0.06,0.14,0.030993517825494976
NFLX231215C00700000,0.0,0.02,0.0018660072659477805
NFLX231215C00705000,0.06,0.14,0.03056703184331211
NFLX231215C00710000,0.29,0.4,0.1319621628109573
NFLX231215C00715000,0.0,0.0,6.329617472486027e-18
NFLX231215C00720000,0.0,0.17,0.024972886041444764
NFLX231215C00725000,0.0,0.05,0.005520454151581061
NFLX231215C00730000,0.0,0.17,0.02430694247702403
NFLX231215C00735000,0.0,0.17,0.024425009423235555
NFLX231215C00740000,0.0,0.07,0.008551950387181956
NFLX231215C00745000,0.0,0.05,0.0056111079829412325
NFLX231215C00750000,0.0,0.02,0.0016724783914117067
NFLX231215C00755000,0.0,0.01,0.0008842104356825038
NFLX231215C00760000,0.0,0.17,0.02393458775550883
NFLX231215C00765000,0.2,2.25,0.565061036983912
NFLX231215C00770000,0.14,0.25,0.06436248868873373
NFLX231215C00775000,0.01,0.08,0.011161764874390523
NFLX231215C00780000,0.0,0.22,0.032536473812260325
NFLX231215C00790000,0.13,0.24,0.059655499524999156
NFLX231215C00795000,0.0,0.09,0.010797098068128674
NFLX231215C00800000,0.0,0.07,0.008158379399328175
NFLX231215C00805000,0.07,0.17,0.03568050874498463
NFLX231215C00810000,0.0,0.21,0.030143081796862314
NFLX231215C00820000,0.05,0.15,0.028094424642715943
NFLX231215C00825000,0.0,0.99,0.18862045676593064
NFLX231215C00830000,0.0,0.07,0.008175291012479463
NFLX231215C00835000,0.04,0.14,0.024813114092175903
NFLX231215C00840000,0.01,0.09,0.012082121882727725
NFLX231215C00845000,0.05,0.14,0.026329870527142196
NFLX231215C00850000,0.0,0.02,0.001751298603389545
NFLX231222C00200000,252.55,254.8,254.601546756384
NFLX231222C00230000,216.0,217.95,223.82930462480596
NFLX231222C00260000,193.1,195.15,194.09769745678472
NFLX231222C00280000,173.2,175.4,174.24066882498778
NFLX231222C00305000,147.95,150.55,149.21168185189993
NFLX231222C00320000,133.35,135.05,134.17927364741945
NFLX231222C00325000,128.05,130.1,129.08518124395232
NFLX231222C00335000,118.3,120.45,119.32660490484295
NFLX231222C00340000,113.45,115.1,114.24890846487557
NFLX231222C00345000,108.4,110.6,109.43279267757936
NFLX231222C00350000,103.45,105.9,104.57891787032173
NFLX231222C00360000,93.45,95.65,94.48234402826637
NFLX231222C00370000,83.55,85.5,84.4685397223343
NFLX231222C00375000,78.55,80.55,79.49294586064286
NFLX231222C00380000,73.3,75.55,74.39306278252428
NFLX231222C00385000,68.4,70.55,69.43682639838244
NFLX231222C00390000,63.6,65.55,64.52436404818644
NFLX231222C00395000,59.0,60.65,59.741977265650405
NFLX231222C00400000,54.45,55.6,55.42277282068159
NFLX231222C00405000,48.7,50.8,50.60835671583243
NFLX231222C00410000,43.8,45.65,45.483634526279616
NFLX231222C00415000,39.3,40.75,40.581834595579096
NFLX231222C00420000,34.85,36.65,36.40826196718734
NFLX231222C00425000,29.9,31.6,31.37950289389329
